id,userId,yachtId,type,weight,createdAt,updatedAt
dfeefe73-2eac-4423-ba06-a0d32e7e6201,b7677155-3c7f-4ecf-a400-f16cc02ebad4,c26214b1-031d-423f-a8a6-561c3de08844,view,2,2025-05-05 05:31:42.183321,2025-05-05 05:31:42.183321
cca8c77e-9ef7-4ae1-8ea2-d5001f2e8fa3,91a1b472-7d66-4e91-9a8a-b88b311af5ad,094fa44d-babc-472a-ab1d-985c74f0e793,view,2,2025-05-05 06:08:39.613257,2025-05-05 06:08:39.613257
c8b7e091-54b8-447b-b4b4-71a719619886,3f44d35a-1f49-41da-91b7-f3672b5b1ac6,d9717e1f-6c92-4be2-a379-7c6fc77faedc,view,2,2025-05-05 06:19:17.228686,2025-05-05 06:19:17.228686
949e3ce6-f45a-421a-9859-ef4586f12b09,99d0b7f0-3585-41bb-be29-0dc1b4d334ea,5d351414-c1ed-431b-8577-018d38367f51,view,2,2025-05-05 06:27:54.051912,2025-05-05 06:27:54.051912
8125e4f2-2780-4284-8a0b-5e377cb800a4,c7527d8c-d309-4ff0-9f74-ebe038171fd6,e44b499a-8207-4c79-b710-762c2c3e3f5e,view,2,2025-05-05 07:33:31.745617,2025-05-05 07:33:31.745617
460e08c2-2227-48bc-bc63-24733193c1bd,ef15c42d-0742-4da7-af3e-2ac60116ce2f,1e1a7eae-a0ee-444b-b631-d1dc0598918d,view,2,2025-05-05 07:46:03.513112,2025-05-05 07:46:03.513112
f380fa2b-1dc2-4ebb-bb1f-3f5fa63b3f4e,5874c941-ac5a-4958-bcef-2df183ea11f9,8b7612a0-7fae-47f0-a30b-8ab5a6bcb81b,view,2,2025-05-05 08:55:26.582878,2025-05-05 08:55:26.582878
7ac9941e-d837-4993-95ea-73c0a074f649,d14ad0aa-7a33-4c05-86dd-886333328b8c,fe860327-a2b4-4057-b65d-4531ed5cf6b5,chatOwner,6,2025-05-05 08:55:41.141822,2025-05-05 08:55:41.141822
2ad5d2d8-a1c4-43bb-adc3-bf17b693d67d,76f287bb-dce5-404a-be56-c31a4924fd1b,ee05ea38-1723-408f-8736-7e2970061a22,view,2,2025-05-05 08:57:38.567575,2025-05-05 08:57:38.567575
2f940600-2461-4623-89be-b4024e4045b3,be7e66e0-1176-4194-b7e5-4df97d5227b1,1e18268a-e870-4097-9fa5-2620ec5f95e2,view,2,2025-05-05 09:18:12.741967,2025-05-05 09:18:12.741967
80774550-9a29-4de3-82d7-ef1a7f7057d5,13da76d5-6e43-467a-a842-89fa641d6261,2e8e61f0-1d34-4fd5-a130-b49db949d355,wishlist,4,2025-05-05 10:41:36.382193,2025-05-05 10:41:36.382193
c8851bbf-2b24-44ad-bb47-300873c01ad6,d015242d-e2fe-485c-9d62-cbff9289fdef,1c9e637d-b15e-4309-904e-e409d307f453,view,2,2025-05-05 14:05:22.764396,2025-05-05 14:05:22.764396
140cda33-06b0-41ec-8b81-3d12e4975121,76f287bb-dce5-404a-be56-c31a4924fd1b,b3988a25-f431-424b-83c2-5030d0c5b546,view,2,2025-05-05 14:08:53.041696,2025-05-05 14:08:53.041696
05f0f675-8987-4f7f-9647-aaf431e4b312,9cc25eef-4ef7-4458-b917-f1217b9c6d4a,dce1014b-97c0-4b6e-b6de-f274e3893d5e,view,2,2025-05-05 15:10:10.011764,2025-05-05 15:10:10.011764
fd63fea6-f3d5-4f1a-9aef-cb0d948ef7be,35784439-6da4-4190-82fe-953aaac3b2cb,653adee8-8798-42a0-885b-b6ae3559fc8f,view,2,2025-05-05 15:43:48.642502,2025-05-05 15:43:48.642502
3b1b677b-421f-4500-80ab-a5997ee36e3c,09f30435-f667-44d6-85fc-af5c2feacd21,799e7766-40ef-47d9-84fd-718aa3fe1153,startBooking,8,2025-05-05 17:32:45.558084,2025-05-05 17:32:45.558084
b43d3cbd-ac4f-4758-a955-f6e8daf63710,9e29c6af-6d93-493d-93c8-c23cee0c04d8,84e6a8b6-89bd-4b16-ab5c-9e724749d5a3,view,2,2025-05-05 18:21:31.889993,2025-05-05 18:21:31.889993
2cc804af-bc63-4d72-9323-96806baad333,bf8d9e46-12e2-4ad1-b24c-1aad70ab872d,0a053397-ffcc-4790-8c91-50953f877293,view,2,2025-05-05 19:03:06.492124,2025-05-05 19:03:06.492124
72c42729-4a09-4334-bafd-98c17d52c85a,90552535-86d5-4ad4-a3d6-8776187dcd79,df6c7a6f-9ce6-43cb-a19c-7d139934bb0e,view,2,2025-05-05 19:47:11.811925,2025-05-05 19:47:11.811925
476c4757-2599-4108-9e52-d889036d3872,76f287bb-dce5-404a-be56-c31a4924fd1b,badf5598-09f6-471b-9e1d-559392cbffd6,wishlist,4,2025-05-05 21:10:00.410818,2025-05-05 21:10:00.410818
a13a896d-8a2e-4afb-a9f4-b7225c02c488,c17109e9-bac9-4f64-83ef-12ddeaf9baf5,ada094f8-f966-46ba-8316-b77be7c74fa8,view,2,2025-05-05 21:10:21.362927,2025-05-05 21:10:21.362927
550f8c7b-efef-4125-b65c-8b668e0cfb24,5ee86df7-a920-463f-9b4f-6c8eeda0ac1f,b529a3ec-5bf5-46c1-a41a-e68e8b6861cf,startBooking,8,2025-05-05 22:02:42.209131,2025-05-05 22:02:42.209131
4931e49e-117f-48a4-897f-5a325baa426b,87e9f766-1f74-4138-a847-24b93307ffc5,f700353a-6c7c-4e72-badc-c9d7a3f8b5e7,view,2,2025-05-05 22:08:32.708022,2025-05-05 22:08:32.708022
dcbc4bc0-aa2e-4788-a2cd-a539e480ecb0,930da95b-646e-4d94-ba79-2684731c357f,73e0899e-39a3-4565-8791-161570e9b678,wishlist,4,2025-05-05 22:59:01.514231,2025-05-05 22:59:01.514231
17a80d9c-494a-4097-bc9b-5e80e8dcc94d,c1c18360-a80c-4ac8-a209-b1844e0a16b4,5f21668e-23e4-4062-aec5-cb4117a1e9d2,wishlist,4,2025-05-06 02:59:25.990352,2025-05-06 02:59:25.990352
1b064c66-6877-42a8-ac2c-2e9b84510623,2b76dd5c-cca3-4058-9673-9322ea91adeb,74509979-03ed-4d60-b4ea-457281edd27a,startBooking,8,2025-05-06 03:26:35.046446,2025-05-06 03:26:35.046446
c4b8bc3b-25c0-4deb-b126-ede15c22ec64,9f461fb2-3fdd-4ef2-8b24-11c88bc04b2f,7bfe55af-70c9-4e29-8e7e-f4886ce3e79f,wishlist,4,2025-05-06 05:29:50.170265,2025-05-06 05:29:50.170265
340c77be-4a8e-40ca-a7b8-d32f5570ea48,e237ae44-f340-4be1-8626-3462dbe69e1d,cd1a5005-3827-4a7b-b04d-d074f2dcfc6d,view,2,2025-05-06 05:52:31.595484,2025-05-06 05:52:31.595484
20e1c71c-ab4b-4b48-97be-5ad1ea30a90e,750d7b5f-cbc8-44ef-a146-9aa381b9f745,5b87aab8-a511-4fd3-915a-c52c459726ef,view,2,2025-05-06 06:37:39.008642,2025-05-06 06:37:39.008642
a09a7aeb-8c3c-4404-9de4-8ea2c61ab690,bb17ea8b-11a5-4e4a-b0af-decdd4ee233f,db037bd7-c82d-4d3d-933b-7c5ec774fc9b,chatOwner,6,2025-05-06 08:14:26.736938,2025-05-06 08:14:26.736938
3922ed24-9dbe-4d6a-aaed-c5bf483a25bc,618edef2-a71c-433c-afc7-6d596cca2773,4cae1305-2387-457b-9fdd-a7c11da5e565,view,2,2025-05-06 09:11:55.074294,2025-05-06 09:11:55.074294
0ffa52c1-ab6b-4d33-8947-2b38ee63a763,27b3acae-8dc7-40b4-a4f7-d8d0ea4e8173,0c1d2401-3fdb-46ca-a086-921d7ee8bd25,view,2,2025-05-06 09:24:50.185435,2025-05-06 09:24:50.185435
701d9195-76dc-49a5-8219-222e8f49d254,37ac91f0-325c-4e83-9407-8ffb83b3a8c9,3ce5d48a-c9c6-4d3e-a981-bf3fc746435a,view,2,2025-05-06 09:47:37.025631,2025-05-06 09:47:37.025631
80e94ee8-9d52-4ba1-af94-8cb0a79dd131,0d3ad3d7-8c21-41b1-a6fb-1eb3b8201818,0004214e-2c01-4ece-996e-e73d65e8fed8,chatOwner,6,2025-05-06 11:01:29.319239,2025-05-06 11:01:29.319239
492fb739-96e0-4891-978b-b06c5756e57d,ab670223-5899-49e9-82c7-5d4cc5de2503,ddc21705-13b8-4b85-af94-254744f352d6,view,2,2025-05-06 11:33:43.960229,2025-05-06 11:33:43.960229
88dfa05a-8dc9-4e14-8f06-767635468cf8,e03b7991-2566-46d7-95e8-9c0dc25adc54,10dd638d-d9f9-4230-bf3f-0bf5ee30f178,view,2,2025-05-06 11:58:01.955413,2025-05-06 11:58:01.955413
fd805b74-1f86-499b-9a8d-542bce031796,2b76dd5c-cca3-4058-9673-9322ea91adeb,8d49e30b-2f73-4794-a7d7-8bc847aadf1c,chatOwner,6,2025-05-06 12:19:48.785862,2025-05-06 12:19:48.785862
9680129b-0a27-4f4f-a2fe-083fc857259a,c22638a7-9b5a-48d4-b5ae-58a2e7859834,8b6f4a0b-6054-42c4-a3a2-083eb3a419ee,wishlist,4,2025-05-06 12:44:10.485698,2025-05-06 12:44:10.485698
08dc595f-a1b5-4263-8423-df30fd57f060,7a975f72-7093-4c71-a4b7-30bffb829944,1ecd98bb-7b7e-469e-b0da-cd6a17240720,view,2,2025-05-06 12:56:38.642556,2025-05-06 12:56:38.642556
abf31850-2968-4fb2-a9c7-c031183fc205,930da95b-646e-4d94-ba79-2684731c357f,2952b0e8-8cff-4739-b082-4030101d0a87,startBooking,8,2025-05-06 13:32:52.887729,2025-05-06 13:32:52.887729
64a79196-1d94-4504-ab46-52ac1f11ffb3,338b4a79-750b-4762-aa26-581de7c8586a,3b042168-80fb-4b91-b05c-01b580f3e656,wishlist,4,2025-05-06 14:01:00.127511,2025-05-06 14:01:00.127511
77453511-ae7e-4858-b0f6-ef9c2a587a8f,7130a072-47c2-4484-8fb6-c449316da6bd,900a3e59-09fb-43d1-8003-1e6e0021e963,wishlist,4,2025-05-06 14:22:17.948986,2025-05-06 14:22:17.948986
aa82fd4d-942f-411d-a679-a6e71006c5a3,c5875e75-7365-40ed-acc8-442ef25a6582,9bf34edf-9c04-458e-a611-e2b9b09fb342,view,2,2025-05-06 14:57:12.698803,2025-05-06 14:57:12.698803
5d6e2c3c-9bfb-41ea-9208-df0bce4b4d14,af25acc5-9702-4853-bfe1-12a10e190c91,bec210a2-ff3d-4668-9474-209bec6ef6d6,view,2,2025-05-06 15:48:07.867941,2025-05-06 15:48:07.867941
d148f2d8-d37a-48fc-8113-8552ac24ea1f,2b475318-7d3b-4ea1-89e5-09ac66cf143a,cf988649-fb7e-4698-b27a-cb4b855f847c,view,2,2025-05-06 15:48:10.465255,2025-05-06 15:48:10.465255
fa31fe04-0150-4d64-8c9f-4a468f1183b8,9703cd87-d48e-436d-8623-3f0ad0d27b04,870e4c50-1861-4460-bcb3-1c9a4be1b411,wishlist,4,2025-05-06 15:58:41.153918,2025-05-06 15:58:41.153918
5b117a04-4277-42c1-a834-9c7a25d8ea4f,f90b83df-a53a-4b29-9563-8b04195a59ee,b8e486b6-93c9-48e3-9efb-c804cbe1f631,view,2,2025-05-06 17:40:19.443472,2025-05-06 17:40:19.443472
8cd7dc96-1559-4692-9577-52a52b51d052,1e45f714-fd97-4edc-9de9-817ac2be98e3,f4b90516-e2ca-44db-ae3b-6d443d2e65fb,view,2,2025-05-06 18:54:37.412225,2025-05-06 18:54:37.412225
14cdbcb5-b910-4d5e-82be-1a65d0b2444d,adc306f4-7111-4f00-9537-f601f8b5b28b,a64dc708-b89b-4fc7-ba7f-4416bc02f78c,view,2,2025-05-06 19:09:40.093399,2025-05-06 19:09:40.093399
793e0ffc-911a-47c6-9d3a-245b0fcf73db,860f7fc0-6525-4f7d-8eec-9bc7452634ef,31892bb7-4bce-4a4f-8344-6682c238a600,view,2,2025-05-06 20:35:30.555523,2025-05-06 20:35:30.555523
5f5b4148-ddcf-4805-82a7-a2a7fea27c4f,5d407fa1-007b-4b20-b3e8-57d62b7e5869,e80aff3b-65a8-439b-bd80-fc78bc82ccb8,view,2,2025-05-07 00:50:50.401607,2025-05-07 00:50:50.401607
e0d595ba-350a-4e33-b72f-e0ec8ff5d977,616bc26d-54fc-411a-8390-cec5e3c76ed2,78be15a2-90bd-4265-9471-f4b29d704a71,view,2,2025-05-07 01:12:29.984259,2025-05-07 01:12:29.984259
b622c210-94b3-48cf-822b-a059ca4db965,c1c18360-a80c-4ac8-a209-b1844e0a16b4,5f21668e-23e4-4062-aec5-cb4117a1e9d2,wishlist,4,2025-05-07 02:00:25.560740,2025-05-07 02:00:25.560740
9c27f1f9-17f3-4fb0-89a6-6455280e7637,642bfef9-8441-469a-9810-a53bec4bdf98,6f7c3808-19f5-4fd2-a2fa-8fce19d87f33,view,2,2025-05-07 02:23:24.405934,2025-05-07 02:23:24.405934
36947739-9030-4302-97b4-cee2fa0fbf80,0af58829-aebe-4847-b207-1dce3aa0d897,c118b991-0b27-42af-be53-bd34f3a5ef0d,view,2,2025-05-07 02:26:17.051554,2025-05-07 02:26:17.051554
6802b960-94a8-43cc-9413-e98f8743f703,ef15c42d-0742-4da7-af3e-2ac60116ce2f,d2788256-1235-401a-af55-28e069bea52e,wishlist,4,2025-05-07 02:28:09.001803,2025-05-07 02:28:09.001803
8514d670-e1ed-47da-b170-f7428d01e03a,a3fbcaff-2113-48e0-9a08-0b159063f94e,220c751a-eb5e-4d26-9283-439e73e4a4c4,startBooking,8,2025-05-07 03:08:31.554167,2025-05-07 03:08:31.554167
4a0160dc-9c9f-4b9f-90f6-9c3d21f97462,dcdb0f53-96fe-407a-9f63-ea5964b1f6aa,ecc8169c-62fd-4f40-9c56-9b0378e59873,view,2,2025-05-07 04:58:31.445117,2025-05-07 04:58:31.445117
809e1bee-0eb4-4f4b-afed-ddcbe73e2443,e9ebb47a-6da6-46ad-8952-0ffea515e843,b529a3ec-5bf5-46c1-a41a-e68e8b6861cf,view,2,2025-05-07 05:02:39.028283,2025-05-07 05:02:39.028283
830391d6-a961-4c12-9edd-e0d1a38ccbf8,459b32ee-e7b6-452b-b01a-9f22d6d90ff5,381331fa-c829-4f9f-ad7a-d27b341ef26c,view,2,2025-05-07 05:46:58.466064,2025-05-07 05:46:58.466064
1866c44c-5eca-4c4c-b55a-26022282ae57,1e82f87d-18b2-472a-b6fb-d079d6e3bf7e,7cda6592-8e3b-439c-9664-f0bd94e6632b,view,2,2025-05-07 06:09:13.548284,2025-05-07 06:09:13.548284
7ac2c28e-9e73-4db7-98f0-c1f611a127e6,9cc25eef-4ef7-4458-b917-f1217b9c6d4a,a51758a3-1cb6-46ab-9d9d-584742029512,view,2,2025-05-07 07:04:57.900352,2025-05-07 07:04:57.900352
eb109574-ab2e-401a-9df6-2210d484f1d7,7130a072-47c2-4484-8fb6-c449316da6bd,0b286738-bea5-4b7a-a239-714acb604343,view,2,2025-05-07 07:22:50.135215,2025-05-07 07:22:50.135215
1c624608-982a-4b36-a550-22112a8e84ed,5e943c55-de6b-472d-8a16-83679ea832df,7fdcad66-ec5b-4175-ba1d-9e5ad7eeb10b,view,2,2025-05-07 08:30:33.309283,2025-05-07 08:30:33.309283
b732057b-c0df-4564-8c2f-138d363f954b,32450a59-3758-4f14-a32d-b602f8c2731c,e30ccff5-e7de-4ca2-9e9b-b782486b7e7b,view,2,2025-05-07 10:59:35.488026,2025-05-07 10:59:35.488026
3a122f72-b728-46b4-bf4d-38e1389c3f3d,2f87328d-11e4-44f8-b60f-8f7b6f4530d2,1c0e4e82-03dc-4ba0-ae60-8334a2cd0608,book,10,2025-05-07 11:15:34.309369,2025-05-07 11:15:34.309369
640e6743-c993-4ddc-a53c-3349b6bca22f,5ee86df7-a920-463f-9b4f-6c8eeda0ac1f,1245afe4-52ec-4e34-b9b3-d54ec3f8df98,wishlist,4,2025-05-07 11:51:08.251240,2025-05-07 11:51:08.251240
b35156d2-a3d1-4650-874a-3d9b077292b7,f4673de7-9c0b-4e77-983a-184973140de7,0c388b08-13b9-4785-8167-7031a1696810,view,2,2025-05-07 14:18:35.735190,2025-05-07 14:18:35.735190
70d6e2bc-d300-4e71-9361-f3e16001e93a,d4855673-9b4c-43c2-b9dd-432b5cf28c37,9c8694a3-6357-4cab-8592-9098d70c73fd,view,2,2025-05-07 15:02:14.306576,2025-05-07 15:02:14.306576
7d4dfdb5-a041-49f1-a4c9-ee3b5a6f864a,ff02ead1-749b-45aa-a5eb-202e33056e70,9b59e9b9-c53d-4d20-a765-262b5d44564b,view,2,2025-05-07 15:54:02.694705,2025-05-07 15:54:02.694705
dcb5c7ca-9dbf-4699-bcca-1213652d0f9c,3ccfcd7c-8d2e-4ae5-90bb-ac39f71a6763,3b042168-80fb-4b91-b05c-01b580f3e656,wishlist,4,2025-05-07 19:16:00.953144,2025-05-07 19:16:00.953144
85132f1d-34da-41f2-a57e-25749a1e4617,2b76dd5c-cca3-4058-9673-9322ea91adeb,a1e73b53-dedb-4bd3-b370-18d5fd3994a6,view,2,2025-05-07 20:17:00.057924,2025-05-07 20:17:00.057924
c2eb23a9-3af3-4e3c-98fa-3c453adbdf5e,4ec9d019-c4bb-4442-9d0f-7325e6fb1159,92b393af-f372-4b9e-93bf-c99214cd1f5b,chatOwner,6,2025-05-07 20:39:10.412869,2025-05-07 20:39:10.412869
65fbac36-75d9-4fc9-af3b-2fb410a17fea,a06a71f3-5083-4e64-9045-790a22d01027,3a72bff8-8817-407f-934a-ecfdc70ba869,startBooking,8,2025-05-07 21:53:57.097930,2025-05-07 21:53:57.097930
7bc99bd1-46b7-4a69-b2a0-6de33cffd10d,459b32ee-e7b6-452b-b01a-9f22d6d90ff5,51277c8e-91ad-4af9-a143-ad7ef89e3dbc,view,2,2025-05-07 22:04:46.684177,2025-05-07 22:04:46.684177
f0e24dce-5060-42d0-b908-682488059da5,32d3a47e-44d8-43b2-a0b1-01dc825cf5a1,a041043f-fdf1-4366-9ed0-4115cd13be68,view,2,2025-05-07 23:26:49.163877,2025-05-07 23:26:49.163877
0fbd7d9e-753c-45e0-b84c-f6c46a033a1b,5d63852f-8f2d-47b4-abed-feb708ba905f,1c0e4e82-03dc-4ba0-ae60-8334a2cd0608,view,2,2025-05-08 00:33:21.566679,2025-05-08 00:33:21.566679
ed67a838-ec71-4dee-b2f0-f2177f0851e0,5ee86df7-a920-463f-9b4f-6c8eeda0ac1f,805ad9c3-20f8-4c4a-b292-d8e538f731f8,startBooking,8,2025-05-08 03:15:37.049063,2025-05-08 03:15:37.049063
44e04793-1bf9-4ec3-b20a-2b1a124fcf30,81215986-9683-4365-8ed2-5462e3b608ef,a29a2a6a-44d9-4cd1-8d9e-34d9bc1cebc1,wishlist,4,2025-05-08 04:48:45.530762,2025-05-08 04:48:45.530762
8d12bcdc-dee2-4a53-a00a-7570d1032f50,5d407fa1-007b-4b20-b3e8-57d62b7e5869,e80aff3b-65a8-439b-bd80-fc78bc82ccb8,view,2,2025-05-08 07:27:39.357836,2025-05-08 07:27:39.357836
a6c28f84-8d47-4408-bfed-dd262b06eb05,470871b9-9de0-425c-9e2d-6c40294ade76,046e0d8a-8a69-4966-b984-70719fe1cb46,wishlist,4,2025-05-08 08:00:04.739955,2025-05-08 08:00:04.739955
7ebff3ba-1db7-4a8a-8606-8f3a2301c73f,02f79fc0-92f8-4ba7-b98f-d29c0d025ad8,e936b0e1-61e2-418f-835f-5311fda6277d,wishlist,4,2025-05-08 08:41:38.043313,2025-05-08 08:41:38.043313
14eb7a9b-a1a1-497c-b409-122b4e9b9365,9c24bf94-b161-4d53-816d-b23cb3af4a37,16072563-17de-4e66-b009-932e5b4331a7,view,2,2025-05-08 10:36:43.049614,2025-05-08 10:36:43.049614
6b529784-3bb2-44fa-a288-cc80d6b4296b,616bc26d-54fc-411a-8390-cec5e3c76ed2,78be15a2-90bd-4265-9471-f4b29d704a71,view,2,2025-05-08 12:15:27.600073,2025-05-08 12:15:27.600073
d5c01d06-623b-4ca1-a276-0668d9c213c0,c90cb293-e9f4-4aa8-8e36-e54f4bc9d636,9981e9ec-1cff-45ba-8462-46cd5af4033e,view,2,2025-05-08 14:30:43.881842,2025-05-08 14:30:43.881842
3087241a-8323-498c-b5d4-597261688f83,f90b83df-a53a-4b29-9563-8b04195a59ee,2b32be87-066d-4c78-a3a9-a1d998396451,view,2,2025-05-08 14:57:08.511552,2025-05-08 14:57:08.511552
a902c511-0548-4d61-a6d2-3673cad355d8,d015242d-e2fe-485c-9d62-cbff9289fdef,1c9e637d-b15e-4309-904e-e409d307f453,view,2,2025-05-08 15:58:47.741616,2025-05-08 15:58:47.741616
83bf9b45-88b1-4b19-992a-387602f1ac72,5d63852f-8f2d-47b4-abed-feb708ba905f,1c0e4e82-03dc-4ba0-ae60-8334a2cd0608,wishlist,4,2025-05-08 18:05:05.936005,2025-05-08 18:05:05.936005
cc578e3c-6b46-40e9-83df-c5d54e33a8eb,830a7260-90c4-482e-9ae2-d00c542ce8e6,5465aaf8-c1d2-405a-bd70-ae203b07cca5,view,2,2025-05-08 18:50:24.242412,2025-05-08 18:50:24.242412
bfc73192-4fdd-4e69-b417-1ed6362b79e3,02f79fc0-92f8-4ba7-b98f-d29c0d025ad8,ada094f8-f966-46ba-8316-b77be7c74fa8,wishlist,4,2025-05-08 19:42:57.822625,2025-05-08 19:42:57.822625
d26eafa6-b709-4bf5-b949-1c5e29049bc2,99d0b7f0-3585-41bb-be29-0dc1b4d334ea,bda10609-949f-451b-8e53-0307afa2fa3c,wishlist,4,2025-05-09 01:08:00.224159,2025-05-09 01:08:00.224159
77cb9627-7afc-4027-8ec2-990ed7360e3c,114da44e-6892-490e-9048-b87470301d6a,102821ee-1a32-4ebd-8209-6209f991eb67,view,2,2025-05-09 05:17:15.461505,2025-05-09 05:17:15.461505
6068f998-72f0-48ef-8b36-c00043c070c8,fb76e16e-683f-4dab-b5fe-68fd51c14764,c14423ec-9dc1-497c-b470-eea57565fefa,view,2,2025-05-09 08:05:17.196055,2025-05-09 08:05:17.196055
f934cc3f-4b56-49c3-8c73-4a46841e1ea5,b92eb5c2-2791-44f2-a961-55fac97a89c9,db037bd7-c82d-4d3d-933b-7c5ec774fc9b,view,2,2025-05-09 08:22:18.657414,2025-05-09 08:22:18.657414
0acaca59-4334-4391-bb21-b17f73fc13b4,828083b2-3092-452d-a2c7-ff14603ca930,6ae233cf-d0b5-46d4-a9af-bc4f024e7198,view,2,2025-05-09 10:12:29.442904,2025-05-09 10:12:29.442904
9d177a3e-1104-4947-82e6-1fb42e86236a,360d10e7-fb2e-4c28-bc28-c4edb8c591e4,5fbd6d12-a9e3-4686-b00c-c55aa4021134,view,2,2025-05-09 12:13:34.883872,2025-05-09 12:13:34.883872
0d8adb92-c62f-4ab5-a4b2-1253c8d8dafc,35784439-6da4-4190-82fe-953aaac3b2cb,f18fb4a2-4b78-44ac-8a4a-e56d6c443798,chatOwner,6,2025-05-09 13:18:43.047284,2025-05-09 13:18:43.047284
df3b1a20-f391-48ed-b4ac-d087953cb37a,a011940d-c3ca-4f68-8fc6-d01d48966706,32174343-06ab-47f6-a347-25ffa9042d16,view,2,2025-05-09 14:18:46.852354,2025-05-09 14:18:46.852354
c34f3af6-c1dc-422a-a50a-cb93b9cb9302,2b475318-7d3b-4ea1-89e5-09ac66cf143a,00f53056-7de1-4caf-ba2a-458e855d09f1,view,2,2025-05-09 14:41:56.976388,2025-05-09 14:41:56.976388
99a5d5f3-b70f-4a28-917d-1d5fa2af784f,9a560536-3694-4db1-95ab-3132e9eceaaf,834abe5d-3f43-4b59-96a9-be367a26ce3c,view,2,2025-05-09 16:26:56.928132,2025-05-09 16:26:56.928132
2d64c850-5b40-4133-8838-3bf8a1e7ed7e,bf8d9e46-12e2-4ad1-b24c-1aad70ab872d,708f170d-7dd7-4075-b2c5-927229c08553,book,10,2025-05-09 16:29:36.404889,2025-05-09 16:29:36.404889
c87fc3f7-8eb9-4126-9446-da9e0055c412,49145500-035e-41f5-bd54-1aa5d9e16673,de635dd6-27d5-4490-b749-5fba199ac88f,view,2,2025-05-09 17:03:22.919720,2025-05-09 17:03:22.919720
cc4464ba-44b8-4c01-b979-692438afb1d3,e9a0ef4a-e597-4e27-b48d-cd70ffd3948f,69d8e260-6bbd-4e39-8948-a901fe33d475,view,2,2025-05-09 17:08:09.665271,2025-05-09 17:08:09.665271
ed1e6c50-b7a3-480e-bd75-388e9c19ee3e,aa67485a-8850-4dad-85a0-cd574c5f0628,7c5da063-87e2-40f5-b80a-9d0c6b039049,wishlist,4,2025-05-09 17:16:24.450130,2025-05-09 17:16:24.450130
0f8bec19-4a37-4b7d-8713-28f10c1102eb,360d10e7-fb2e-4c28-bc28-c4edb8c591e4,20389ed1-9672-4318-97b8-4ff67898dff2,view,2,2025-05-09 17:25:38.211949,2025-05-09 17:25:38.211949
a5d51dc0-3e3e-4295-b76a-666935ce52fc,8ce724c0-387e-43b5-bfe9-1b24e50e9271,76e94c35-3a50-4aa4-9398-2b4842a0d331,startBooking,8,2025-05-09 18:51:16.686930,2025-05-09 18:51:16.686930
1ed434af-2d31-43a1-976a-5c9d05e038f3,a5b6d495-2259-4d27-9836-a28b1d2d68bf,40d06065-7c70-4550-9d3c-0c65e1402b54,view,2,2025-05-09 21:19:17.944130,2025-05-09 21:19:17.944130
6bcad138-0f2b-4753-a44a-1ae4ba1e8817,f4c212b2-bb45-491a-897b-6da89a2d6c93,ccd6bdd4-cc09-4074-a1fc-a922be17f7bd,view,2,2025-05-09 21:36:14.942571,2025-05-09 21:36:14.942571
c2390c0b-2b17-4f62-8ce8-75bf441d9a36,2f87328d-11e4-44f8-b60f-8f7b6f4530d2,1c0e4e82-03dc-4ba0-ae60-8334a2cd0608,view,2,2025-05-09 22:02:49.438477,2025-05-09 22:02:49.438477
3982c301-789b-47ad-b836-66a6bcb80205,c0ec6f73-cdae-4c26-84ed-c146635e9dc2,7b48badd-f8b3-42aa-8d7e-8e046d391fd2,wishlist,4,2025-05-10 01:52:19.742111,2025-05-10 01:52:19.742111
828bc3ba-39cf-4e9f-a1e9-bcdf74a42aaa,2e4f49a3-42d7-40ee-98e5-4cf05f9281a4,eb30c1bd-8f07-40b5-9bee-77016b3a50be,view,2,2025-05-10 01:53:07.352882,2025-05-10 01:53:07.352882
608d9e39-e88a-46f4-8b44-a10095ec7032,a3d6b4e7-1459-4228-b5b6-446c3e93222e,680a9b0c-bd2d-41c4-afd5-a270a211f5f1,view,2,2025-05-10 02:35:33.723748,2025-05-10 02:35:33.723748
5ab88f17-7fc4-4185-855e-569721eca20e,26218072-847f-4053-bbf9-9bde0b092374,a89c4ac2-fc1b-4daa-b389-df6feafa8ff1,view,2,2025-05-10 03:50:00.255846,2025-05-10 03:50:00.255846
1ad32688-d7b4-4dc0-99f1-43f9c4182bbc,e03b7991-2566-46d7-95e8-9c0dc25adc54,0c8ff38c-4261-4ef5-8cdc-ba51336a3b50,wishlist,4,2025-05-10 04:42:19.198335,2025-05-10 04:42:19.198335
37b8d990-23ee-4293-be67-63dfa66b1d61,c7527d8c-d309-4ff0-9f74-ebe038171fd6,f695bcc7-6bfa-4d39-a71f-9fcb21255ba4,wishlist,4,2025-05-10 04:56:33.298635,2025-05-10 04:56:33.298635
b2367495-ab98-4322-9b9b-4e3241960d25,451dbc32-a224-4ec8-8f12-c03d4a375a89,76e94c35-3a50-4aa4-9398-2b4842a0d331,view,2,2025-05-10 05:33:18.876201,2025-05-10 05:33:18.876201
a80cb81a-2740-428b-ba03-fd3ab7a30354,ff02ead1-749b-45aa-a5eb-202e33056e70,00f53056-7de1-4caf-ba2a-458e855d09f1,view,2,2025-05-10 06:34:53.319004,2025-05-10 06:34:53.319004
